RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
100167,99218,Washington,3480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220700,196100,209800,207e3,201500,198800,196900,196500,239600,243900,248600,193600,186800,187400,184900,189700,178500,183500,175300,198e3,21e4,215800,219500,220300,216300,192e3,176400,185700,192300,192500,2e5,193e3,195300,185500,216300,227100,223900,202200,189900,185800,19e4,196e3,202600,197200,198e3,212300,210800,206600,202e3,206700,212900,209e3,209700,211900,208600,211300,260800,258300,262300,205900,211200,207400,210100,212200,208200,204300,207200,217300,229600,229400,226500,226e3,229800,232900,236700,235300,234200,235900,243600,246900,260500,274700,281200,268900,252200,251700,243100,243600,243900,251400
58262,01095,Massachusetts,3481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262400,254300,254400,236100,252600,253400,259400,227200,211100,200300,232700,264800,259300,249700,269700,281400,296600,262700,253200,251800,254900,272300,279300,277e3,264600,271200,282400,278600,254800,243500,253300,276400,293900,290400,274100,276600,284600,285900,275600,275200,278500,257300,265300,267700,276600,270600,274700,304800,
89459,72227,Arkansas,3482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167500,171600,173700,169400,183800,184100,185600,166800,166300,161400,163200,159700,161500,165800,175600,182900,178300,177700,168100,176800,183e3,194e3,192700,192400,200700,194700,192e3,175100,182100,185400,193400,183600,177800,175e3,175e3,175500,172600,192700,192300,187500,176e3,172300,18e4
92344,78248,Texas,3483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309800,316200,287400,274500,274100,301900,312300,317700,316300,311400,311300,317e3,315900,302800,292300,299900,316600,320900,310900,304600,309e3,324400,330300,322400,318500,314400,330600,333200,343300,337700,342800,343e3,347500,334600,363300,361300,362700,344700,344300,360700,333300,327500,320800,323e3,328e3,301600,345400,356400,386300,352700,348500,355600,
81193,53074,Wisconsin,3484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185600,189300,190900,182700,179300,185600,203300,209100,202300,186500,174e3,177900,180300,190200,183600,182200,186600,193600,201800,205800,205600,188600,180300,172400,198100,22e4,231800,220500,
77966,46113,Indiana,3485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127e3,124400,129100,131500,130600,138e3,136800,140400,128100,131e3,143e3,144800,147200,138100,136800,133900,135100,138300,14e4,139900,141500,140700,137500,135500,139200,141300,146200,144300,149400,147300,147900,147300,146100,147700,148600,147500,147100,152200,159800,166500,163800,166900,168100,
94857,85266,Arizona,3486,,,,,,,,,,,,,,,,,,,,,,,,,,,,531200,564400,525200,498600,463e3,476600,486200,521900,567800,572900,568700,527200,509300,473400,474400,493900,470300,447700,438e3,510700,559300,558900,535500,496700,504400,466400,474500,484800,515200,512500,503700,528300,546400,550200,530700,553200,577900,589600,588800,558700,571200,583400,625300,627800,593200,607200,653700,678e3,651500,624500,618200,618500,609600,611200,589600,556200,583800,696600,736200,703400,607200,610200,626900,673900,621900,586500,563400,602e3,660900,660300,665e3,636e3,588200,595300,607800,659100,668800,681700,680500,691300,672700,655500,614700,630300,669600,659e3,692900,683800,694400,672e3,709100,787200,789e3,743600,695e3,652e3,676400,660700,698100
82108,55107,Minnesota,3487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164700,150100,164e3,161400,170300,160800,159100,157400,162200,169600,169400,160200,163900,168200,177200,180200,179500,164100,167300,176e3,194100,189400,182500,184400,189200,187800,187800,185900,191600,183800,173500,154100,154100,167e3,198700,206700,203400,189100,183300,185200
58524,01864,Massachusetts,3488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403600,417200,397600,386400,376300,416500,424900,426600,433100,428800,422500,376300,367100,380300,370900,385100,390700,420400,435200,436800,438800,400500,417500,413300,466e3,447800,453400,438900,430400,355100,348100,355e3,397800,440300,443600,471600,433e3,433900,449300,462500,485100,470200,455700,449700,457e3,472300,484500,467700,465300,456300,479200,485300,483100,469800,465300,465400,463500,449500,411600,483300,411100,456400,406300,
89947,73122,Oklahoma,3489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119e3,122e3,125300,114500,109800,11e4,109e3,117300,96e3,96600,85900,97200,97700,108300,117300,126500,123300,121400,117200,115900,105500,102200,108800,121300,127900,124200,125e3,125400,121200,121800
63871,15061,Pennsylvania,3490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112400,116e3,112e3,126600,141100,130600,126600,127600,129500,135100,142e3,152500,154800,137300,126200,123500,123300,137300,154700,161e3,151e3,133e3,126700,125e3,130800,131300,130300,139e3,142100,133300
58516,01850,Massachusetts,3491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178100,176200,191400,199600,200800,198e3,191e3,191300,184600,193600,198600,193800,189100,180400,176100,179600,179500,190600,198200,213200,234800,249700,269e3,271700,259e3,245100,227400,230500,239900,248600,
87515,67220,Kansas,3492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150100,145200,144400,128700,133100,132700,131800,128200,127200,132500,141500,153600,153e3,139100,132500,135e3,134500,132700,133500,136e3,136700,136700,139700,141400,142200,140300,140400,140800,151600,151900,144400,127600,129200,135600,137100,135700,137400,144900,143700,141500,139e3,139800,140700,138800,146500,144500,142900,133300,131900,13e4,138200,142e3,147800,141800,142600,154700,156800,164400,156900,159600,160700,148800,150700,142e3,159400,156800,148100,144e3,148700,157600,154500,146700,144700,141e3,144700,153e3,159700
60568,07059,New Jersey,3493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607600,677700,654500,652500,652900,695e3,678600,688300,623400,679700,720300,791e3,735e3,702600,653800,613700,644200,660500,784900,789200,780400,762900,681100,631100,610500,648100,,
74220,37179,Tennessee,3494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237e3,23e4,223600,219300,221300,242e3,239600,226100,211300,205500,221800,217e3,217300,203500,208700,210700,217e3,212800,23e4,246600,259600,272700,260200,253800,230100,238300,252500,275900,290600,276300,260100,236400,240200,227900,247200,252600,282e3,281600,287100,282300,274e3,279600,274300,306400,305e3,321900,290300,314200,312600,342700,325200,318300,297900,286e3,289400,301100,311300,321300,313700,333700,327600,328900,322300,340200,
65733,19056,Pennsylvania,3495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209900,207100,201700,214500,213e3,211e3,195900,207100,209600,212e3,213500,211900,212500,214600,220800,232e3,219900,215600,205600,206200,213300,217e3,230600,225100,231400,216900,209900,202500,209800,222300,226600,209100,213800,210400,226400,223200,221100,223800,225e3,222600,224100,223200,234e3,224600,219400,215300,218100,225600,231400,239e3,236700,237700,242700,242500,244200,251400,247100,255900,245200,254200,245200,239700,254900,259200,26e4,240100,245300,260700,257600,248700,248900,260600,262400,
84436,60191,Illinois,3496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208300,192900,174900,174700,187100,207600,217e3,229100,219400,206300,198700,212700,231e3,230700,221700,197800,194500,198400,192900,183700,172e3,187e3,196200,207100,234300,241100,244700,214500,209400,216500,229200
58754,02382,Massachusetts,3497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241100,243800,232400,232500,237300,250600,244900,254800,249700,252700,255600,246200,254500,250600,264100,263200,271500,261200,254600,247600,251800,271100,248600,259500,245900,280400,281800,278400,281600,271900,299400,285600,290500,264e3,269500,259500,283e3,294500,315100,306e3,315800,320500,325100,325800,323100,322e3,296e3,299500,285600,319100,302400,324200,
58895,02767,Massachusetts,3498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302900,325800,325e3,349e3,328700,317800,320900,337300,349800,328200,310700,315600,323800,329300,340800,322500,313900,306500,316800,321300,323200,321500,325500,329800,324100,342600,356300,395800,389300,402700,386500,386200,370300,380700,393400,396500,
72580,33413,Florida,3499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125200,125900,127500,146200,151500,146800,136600,147700,149900,135800,136800,146100,162600,150500,143600,138100,143600,148500,161900,166300,165100,161600,159600,157500,156900,159900,169700,200400,202e3,192500,157200,156e3,174500,187200,206300,205800,200800,196100,194200,201100,200200,201500,195200,200600,202100,212700,211500,205800,203500,207600,202400,230900,233100,254400,240400,243500,236300,219700,205600,219100,231500,243800,234100,233500,236800,243600,244900,249500,247800,244700,249800,254500,259700,246400,245100,291500,307800,314400,281100,284600,276800,265900,265100,296300,
60152,06096,Connecticut,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160600,161700,136800,142600,145900,137200,137800,135200,148700,153300,156200,163700,166900,163200,159e3,159800,162900,159800,150500,147300,154600,151400,170800,163500,167200,153500,161500,165700,162e3,154700,161700,168900,178300,166600,177800,184400,192100,177500,166400,
65766,19096,Pennsylvania,3501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413500,424400,397700,389200,383100,379100,402900,491300,482300,467100,387100,395900,401200,396400,398400,419e3,403e3,415500,408800,486e3,494700,486200,434200,414900,426700,422700,464300,457400,468300,387300,373900,376300,460100,443500,462500,426500,
97052,92845,California,3502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551600,555900,558800,567600,565800,563100,562400,571200,591300,592e3,620300,599200,614200,590300,595600,600500,608400,621500,625500,625e3,617400,623800,619400,637900,629400,635400,630900,637300,638700,629100,624900,619500,636900,672400,708500,705600,676e3,656900,656900,662600,660900
84293,60026,Illinois,3503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482900,456100,487800,527e3,536400,538500,578900,564900,557800,532e3,576e3,594700,549100,507300,502800,517800,546800,496500,563200,611e3,638800,641e3,620700,643600,576100,461200
72570,33403,Florida,3504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101200,94700,95800,100100,107400,109400,106400,119100,125700,128800,119800,125100,132500,138400,134900,135400,130800,128100,132200,139300,149400,158e3,153300,162900,157800,162800,157700,151e3,149900,130700,139100,139600,158e3,158800,165300,159900,147100,150700,165900,189100,189500,194500,194700,195600,187e3,157e3,156300,153200,167400,156700,161100,171700,182300,186700,191200,201900,197e3,202900,195500,211600,204200,209900,213400,214800,213300,196300,
58467,01730,Massachusetts,3505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613900,628900,615900,643e3,617200,627900,562200,560800,565100,605700,605e3,591500,618300,611700,661300,680400,679e3,633800,629100,648100,643300,670900,655900,689e3,653800,646900,608400,596600,601600,628400,651300,681800,644300,666e3,657800,716100,680800,705400,673500,
399581,33966,Florida,3506,226800,243500,232300,227700,201300,191500,205e3,208300,222800,198100,189600,168200,150700,141800,130200,126900,125900,134200,135900,138e3,124700,125600,131e3,136100,138700,119500,116500,117500,119200,108300,93300,86e3,98800,102300,108900,108800,108800,115900,119500,124700,131500,132100,130100,125300,118700,130800,152500,158900,147400,133300,130100,133800,141600,147e3,141700,141e3,139700,163e3,165300,153400,144800,136900,157500,155300,153500,149600,157200,156800,153100,146e3,145300,151400,157200,163700,163e3,152800,155900,159700,163800,176600,181600,182400,176800,172500,179600,174300,183e3,183500,185500,182400,181e3,180100,184700,214900,219200,205300,174700,175500,182500,195300,197100,198700,194900,195500,190600,199400,191900,206200,195700,204400,193200,196400,176900,177400,175900,187400,190200,208400,242500,255900,237700,213900,197e3,186500,175100,
58407,01527,Massachusetts,3507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255700,263700,251e3,208100,218800,224800,252e3,238700,235700,249200,261100,263900,241800,247500,245900,263600,256e3,263500,267200,269300,263700,251200,238900,251400,256600,265800,262600,266100,271200,265800,279100,289600,292100,293500,274300,289700,291200,291700,285e3,
417438,85128,Arizona,3508,129400,116100,109600,104900,104800,113900,108400,103100,87700,85200,85e3,84e3,75400,66700,61600,65200,69800,68600,62300,57200,60100,64900,68900,66e3,64e3,60600,60700,61300,61300,61800,59600,58600,56e3,56500,62800,65400,67200,58800,57200,55500,55100,54900,55300,59900,59200,61800,62700,64e3,62300,63400,68500,78900,83500,83700,78200,72500,75e3,80900,82e3,81800,80100,81700,85700,75200,81400,83e3,96700,96500,92900,100800,100600,9e4,78e3,80900,86900,99100,95300,101600,90400,90200,94700,97500,113800,114e3,118800,95300,97e3,94500,105900,95500,96600,97200,106300,89500,97500,97400,111500,104800,104300,105800,108900,110500,112300,113900,117300,119500,119e3,119700,119700,12e4,120500,125e3,123800,121700,121800,124800,129e3,131300,136500,131500,130100,129200,140800,151800,153800,
79113,48301,Michigan,3509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315900,300900,308100,267800,323200,335100,327200,290200,276300,308e3,302100,323300,326500,350900,363e3,365500,366500,382700,371e3,353500,310500,318800,337400,398900,386900,383200,367700,380700,391900,377700,366e3,370100,373900,388800,384100,377200,403900,406300,395500,363600,351100,357500,377700,383e3,381200,368900,390500,393300,397600,402500,399600,382600,370900,364900,386600,405300,437800,429500,377300,401600,397300,420800,391400,416300,438800,433200,413500,418200,399900,415200,438700,481400,525600,524e3,477200,441e3,
67566,23150,Virginia,3510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158200,165600,161300,150700,138900,146800,138400,131500,123900,128900,136e3,114100,100600,88400,107400,109300,114100,109700,121700,122300,120900,116e3,112700,115100,126e3,130300,136200,120100,129100,133600,145200,140600,134700,130100,127500,130800,131400,131900,136e3,147300,147400,138200,131300,133400,142600,151800,147400,130700,126800,131100,139800,141400,137300,142400,136900,145100,141600,136600,137700,145200,153e3,158900,149400,146e3,139900,136e3,148900,141100,149900,151100,159400,158900,174100,174100,181400,155400,154500,157200,163600,168400,159300,164700,168600,170900,165800,182e3,177500,178100,153800,157e3,153500,160900
82292,55442,Minnesota,3511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286900,292600,276900,277500,243800,251300,255300,285e3,282300,291e3,287300,3e5,306300,288100,276400,265e3,275400,285100,301100,298600,308100,316400,332e3,316200,311300,306800,276600,264900,262e3,275900,289200,302300,335900,338400,341600
60141,06084,Connecticut,3512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208900,222400,222e3,228400,224900,221300,219e3,230400,275200,268300,247900,239500,267900,266700,249300,237600,256600,239800,242900,229300,250500,255200,243300,239500,273400,279500,268400,227800,
72647,33498,Florida,3513,358900,377100,417100,4e5,368200,361400,393900,426100,410900,356700,322e3,328800,343700,353700,331700,335400,311200,316800,314e3,380700,397400,390300,304600,286800,286400,304200,313200,310800,314600,306800,313300,324200,342100,341e3,317300,298200,289800,284600,247800,236400,234400,256900,272500,312500,323400,319800,283500,257800,245800,250700,246800,253100,255100,283100,300200,310200,299200,287700,280800,275800,266300,270800,289500,302900,308200,316400,311400,318500,308500,308700,341800,361500,384e3,356700,346900,336800,348e3,352800,369200,404200,415800,412500,388600,355600,356900,344e3,387600,384800,388100,367600,364600,371300,400800,414500,404600,377900,359700,368600,369500,376300,376600,388300,420600,410200,402300,377300,381100,391900,394100,402100,390900,394800,388800,395500,43e4,452800,476400,448900,441400,405800,396300,396900,424900,426700,406300,
86307,64060,Missouri,3514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179500,175400,179400,175200,181100,163400,166400,165400,195600,198500,200400,168100,167400,169900,173600,172600,164900,169400,177800,173900,172800,168800,177700,178600,181300,182300,181100,186300,195700,199500,194800,199400,201200,201500,181600,181e3,184300,196300,216300,215300,211700,186400,182900,181700,178600,183200,189700,201e3,195300,204100,207700,209200,218700,232600,249e3,234600,251800,266300,28e4,257100,245900,233400,253100,
66229,20132,Virginia,3515,411100,437800,429800,402700,366200,377600,375100,404400,383800,413200,37e4,401500,374700,414200,400300,409300,395e3,415200,430200,44e4,420900,392300,345200,375100,397400,459800,408500,395900,358700,380400,371e3,373200,377900,402600,387300,406300,407900,441800,425100,466700,460200,464100,407800,478500,468300,506e3,442100,435100,396800,405e3,420800,428e3,425100,407800,396300,393500,390700,398300,375800,411800,386600,418500,404100,448400,446600,448300,441e3,421600,407500,444600,475700,489500,476700,464800,466300,450500,443500,445200,415600,451700,462100,484100,459900,452400,447e3,442200,446600,483300,485100,486300,468600,474600,468e3,470100,464700,460500,459900,477e3,490700,482500,498300,500900,506900,488400,492800,496400,485800,486300,488500,488200,488600,482100,494900,488400,484800,478900,491300,513800,479800,460800,445800,508700,519200,506500,496600,504e3
84559,60526,Illinois,3516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288e3,312400,316e3,321600,308600,317200,334600,336900,349900,357300,4e5,393900,382900,351400,327400,305300,311600,336100,310400,306500,308200,361300,374800,377300,356e3,367100,334200,330500
66789,21128,Maryland,3517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314400,294300,284500,266300,276500,301800,326e3,287e3,255400,224e3,244900,252500,253300,258900,244400,271e3,285200,296800,301e3,288200,277300,251200,242100,257500,250600,250500,255800,258600,284600,285700,281700,247100,267800,296400,303300,266500,250200,267600,268400,266e3,245500,251500,252900,260300,256500,254700,257500,261600,263700,255400,254500,251200,253600,252500,256600,248200,265300,270200,275500,271100,271600,282400,298500,297500,296200,280800,284300,289200,287600,280700,266400,274400,274600,278100,268200,275300,280900,283700,305500,297500,301500,280500,308800,315700,328200,325700,306400,310300,296400,
65985,19525,Pennsylvania,3518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272700,273400,270700,286800,281700,299900,303500,291100,273600,271500,273500,284600,276e3,267600,277100,276400,274500,256e3,264300,274900,290300,268600,268100,255400,28e4,275700,291700,274e3,262400,260600,282300,285800,271100,257300,277100,274700,280600,
86326,64079,Missouri,3519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227e3,232500,22e4,219300,212500,210800,210300,211100,205500,207400,215e3,245700,245300,233e3,205200,214100,232500,224800,201900,166500,176300,197600,222800,221800,226800,224800,236300,215300,227900,216200,246600,226600,251e3,252400,258800,242600,227200,276300,279400
91652,77003,Texas,3520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325900,309800,308500,310600,309300,305600,298700,299100,295400,299800,309600,303800,301e3,297700,296e3,296200,295500,308200,328700,337800,353300,336600,325300,295300,295400,298300,301400,294e3,298900,298900,322200
58755,02420,Massachusetts,3521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683900,784700,846100,795200,795400,763300,821300,789700,858300,795700,881100,839600,839800,735100,760200,853900,859400,900200,855e3,866400,821900,783100,782500,801e3,947300,965300,977800,885100,849e3,870800,880200,938200,968500,1044300,1087800,1083300,958700,904200,818e3,857100,890300,937400,877400,841e3,883700,919200,1011700,974900,1039400,968900,957600,
98037,95203,California,3522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106700,109300,103500,101800,90200,98500,101900,112900,114300,119e3,116800,126900,125800,128700,126800,133400,138300,146300,138800,149300,144100,142700,136400,143200,150800,148400,148e3,150100,163600,167600,183500,172800,168800,156600,168700,161200,163500,169100,185700,188100,185600,178500,182e3,188300,199400,200200,193100,184700,201300,204400,232800,230400,240600,227100,234300,233400,230800,222700,
99546,98065,Washington,3523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440200,421700,413300,405e3,406800,446e3,426700,420800,385800,386800,405200,405400,408100,396800,397300,395100,394400,397400,416400,424700,429400,440100,448200,458100,444100,455500,451600,467100,464500,513700,509e3,514800,476100,475300,475900,473800,481100,476900,492800,521600,532900,527500,512300,512600,521900,532100,537e3,543400,558800,576e3,586200,576100,586700,610200,604700,622600,609200,621200,606500,617600,656900,688100,691200,646400,618800,612200,605600,646100,689700,742200,698300,647500,617e3
59034,03087,New Hampshire,3524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352700,350800,327500,345600,355900,376100,385300,365800,358900,395100,427700,428900,408300,420500,418400,403100,362500,385e3,393600,421400,421900,444900,432700,468400,466500,461500,412700,410900,407400,430700,410600,430300,437200,431300,417500,
63643,14622,New York,3525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94600,89e3,90400,90600,92200,97300,101800,109400,109e3,104600,97600,95600,96100,93900,93500,94700,98300,101200,104100,108600,102400,92100,85e3,86200,92300,94700,102100,104200,100800,96800,107700,111800,104400,91400,90500,97e3,98800,96800,96700,92500,97700,96700,101800,101500,89100,88200,82400,93700,91300,96100,101800,104900,103100,100400,98500,101500,105600,118e3,128100,130600,131400,123500,121e3,123500,129900,135700,135300,128700,134800,133100,137700,133500,135400,138100,133100,122400,112600,112500,109900,118600,113500,107400,95400,94600,101400,111300,118e3,116400
80294,50323,Iowa,3526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267300,273800,272700,301700,287900,279600,274500,274100,250300,226500,246600,256300,268700,248300,254400,244700,243800,266100,267700,272600,255500,270700,285700,288500,285500,284400,281200,294100,296100,297900,285800,265900,245200,249400,265e3,285900,283500,288700,297400,299600,296600,297700,294800,299500,293500,279600,291400,291400,302400,280600,272900,270800,282200,284400,291600,287e3,281700,281900,282800,312100,321800,328200,318800,312100,306e3,304500,305400,282800,288300,282700,314600,308400,314400,311400,312200,305e3,296900,288500,295100,287100,292500,336800,363100,371300,332500,320100,322900,331400
85892,63051,Missouri,3527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152500,159100,147100,157e3,157100,164700,168500,165500,164200,149700,151700,146500,145200,151100,155700,162300,169800,182400,189300,178200,168400,152800,158900,161700,182900,176300,179800,180300,173100,164800,152300,169500,165800,181600,183e3,182100,165e3,154100,182e3,181600,193500,171400,188300,184500,197e3,177700,170200,151200,154300,158600,
93292,80216,Colorado,3528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155800,162e3,168200,189100,188800,205400,194200,194900,194800,217900,223200,222500,221900,224400,223500,218700,233700,240300,252e3,266900,268200,248300,232500,228600,247600,246600,242100,237800,248800,260600,284e3,267300,271900,242500,250900,238900,257800,247500,260100,261800
94959,85387,Arizona,3529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216800,234300,216100,214e3,204900,239800,226700,233e3,219900,228500,231500,242700,233200,232200,224100,232e3,237400,238700,227700,217100,218500,218100,232e3,223700,243300,232e3,245500,231500,239e3,253800,271300,271900,250200,234400,247200,253100,261800,258200,261500,258500,253600,247e3,254900,262900,269200,284500,273200,269200,252800,265900,263200,272700,269400,278300,272400,288100,295e3,299100,279800,286200,282400,295700,278400,290800,283800,295500,274100,274e3,269700,289500,285100,294e3,291300,307200
